ImageId,EncodedPixels
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,84243 4 84754 7 85265 10 85776 11 86288 7 86799 9 87311 9 87822 10 88333 10 88845 10 89356 9 89868 9 90379 9 90891 9 91403 9 91914 10 92425 10 92937 10 93448 10 93959 11 94471 9 94982 10 95494 9 96006 9 96518 9 97030 9 97542 9 98054 9 98566 10 99078 10 99591 10 100103 10 100615 10 101128 9 101640 9 102153 9 102665 9 103178 9 103690 9 103722 1 104202 11 104216 9 104233 3 104714 25 104742 7 105226 36 105738 37 106250 37 106762 37 107273 38 107785 38 108297 2 108302 32 108816 30 109329 28 109845 23 110359 20 110873 16 111387 12
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,224747 5 225259 6 225770 9 226281 10 226792 11 227303 13 227814 15 228326 14 228837 15 229348 15 229859 16 230371 16 230884 15 231397 14 231911 14 232423 16 232934 18 233445 19 233956 19 234468 18 234980 18 235492 19 236005 18 236518 17 237031 17 237544 17 238057 17 238569 17 239081 19 239593 19 240105 19 240617 20 241129 21 241151 2 241641 24 242153 24 242665 24 243177 21 243199 2 243689 24 244201 24 244714 15 244731 6 245226 14 245243 6 245738 14 245755 6 246251 13 246267 5 246763 13 246779 4 247276 12 247291 4 247790 10 247803 4 248304 8 248817 6 249330 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,95812 21 95842 9 96313 36 96350 15 96822 56 97332 59 97841 62 98351 64 98863 64 99374 20 99404 35 99885 20 99918 33 100397 19 100433 30 100909 18 100951 23 101420 18 101464 6 101477 7 101932 17 101976 5 101990 5 102445 17 102487 7 102501 4 102958 16 102998 8 103013 4 103510 8 103526 1 104022 8 104535 4 105046 5 105556 6 106068 5 106581 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,57687 11 58195 17 58705 21 59216 23 59726 27 60237 29 60747 32 61257 35 61751 10 61767 38 62260 58 62769 62 63280 63 63792 45 63838 18 64303 46 64350 19 64815 44 64860 1 64864 17 65330 39 65379 14 65851 2 65854 9 65868 5 65898 7 66358 32 66391 27 66870 1 66872 17 66890 11 66902 1 66904 7 66912 1 66914 1 66916 14 67382 61 67878 6 67894 19 67914 23 67940 16 68389 8 68406 19 68426 23 68452 16 68901 9 68920 5 68929 6 68936 1 68938 1 68940 9 68950 1 68952 1 68954 5 68968 12 69413 10 69430 9 69440 9 69450 11 69462 1 69464 7 69480 13 69925 10 69940 1 69942 7 69950 1 69955 8 69966 7 69980 3 69994 11 70437 12 70450 1 70452 11 70466 21 70490 5 70505 12 70949 12 70962 13 70980 19 71004 3 71018 11 71461 26 71488 1 71490 21 71514 7 71530 11 71972 27 72000 1 72004 21 72026 7 72043 10 72484 31 72516 31 72554 11 72995 34 73030 29 73067 10 73507 64 73572 1 73578 11 74018 65 74084 1 74091 10 74529 68 74598 1 74602 11 75040 65 75106 1 75108 1 75110 1 75114 11 75552 71 75624 12 76064 84 76575 84 77087 84 77599 83 78111 30 78144 50 78624 29 78658 47 79137 1 79142 1 79144 21 79171 45 79658 19 79683 44 80172 19 80196 37 80238 1 80685 18 80707 38 80749 2 81197 18 81216 1 81218 1 81220 37 81261 3 81710 19 81730 1 81732 37 81772 4 82223 20 82244 1 82246 35 82284 4 82736 19 82756 1 82758 35 82795 5 83249 20 83270 1 83272 39 83761 20 83784 39 84274 3 84282 11 84294 1 84296 37 84793 14 84808 36 85303 12 85316 1 85318 1 85320 34 85813 18 85832 27 85860 5 86328 8 86349 22 86835 15 86855 29 87352 1 87354 8 87365 1 87367 4 87372 1 87374 22 87869 5 87877 31 88381 14 88396 26 88895 5 88904 1 88906 1 88908 26 89407 4 89423 21 89921 2 89935 21 90431 5 90448 19 90943 5 90961 17 91448 3 91455 6 91473 16 91959 6 91966 7 91985 16 92470 16 92499 13 92982 17 93013 11 93493 18 93528 8 94005 18 94041 8 94517 18 94554 7 95029 18 95066 8 95541 17 95578 9 96052 18 96090 10 96565 17 96603 9 96613 2 97077 16 97115 9 97125 2 97590 14 97628 11 98102 11 98140 11 98616 7 98653 10 99129 5 99165 10 99678 9 100190 8 100703 6 101215 5 101728 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,233873 6 234383 9 234895 10 235407 11 235917 13 236427 15 236938 16 237449 17 237960 17 238471 18 238982 18 239493 19 240004 20 240513 23 241025 23 241537 22 242046 2 242049 22 242558 2 242561 22 243067 5 243073 22 243578 28 244089 5 244097 21 244602 3 244609 21 245121 21 245633 20 246145 19 246654 2 246657 19 247165 23 247675 6 247682 18 248186 7 248194 18 248697 8 248706 17 249207 28 249718 29 250229 30 250740 31 251251 20 251272 11 251762 10 251777 6 251785 10 252274 9 252289 5 252298 9 252785 10 252810 9 253297 10 253323 8 253809 10 253835 8 254322 9 254347 7 254835 8 254859 6 255347 8 255371 5 255859 8 255883 4 256371 7 256395 4 256883 7 256907 4 257395 7 257418 4 257907 6 257930 4 258418 7 258442 4 258930 6 258953 4 259441 6 259465 3 259952 6 259977 2 260464 4 260488 4 260976 4 260999 4 261488 4 261511 4 262001 2 262022 3 262512 5 262532 5 263024 6 263043 5 263536 10 263555 5 264049 11 264066 5 264561 11 264577 6 265074 11 265089 5 265586 13 265601 5 266099 13 266113 4 266611 17 267125 13 267639 9 268154 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,148581 2 149091 10 149601 12 150111 11 150623 12 151134 11 151623 9 151633 22 152134 33 152641 36 153151 37 153657 40 154168 39 154679 37 155192 23
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,180709 3 181220 9 181732 10 182244 11 182755 13 183267 14 183779 15 184291 16 184803 17 185315 17 185827 18 186339 18 186851 18 187363 18 187875 18 188387 18 188899 18 189411 18 189923 18 190435 18 190947 18 191460 17 191972 16 192484 15 192996 14 193508 12 194019 13 194531 12 195043 11 195555 10 196067 10 196579 10 197091 9 197604 9 198116 8 198627 9 199139 10 199649 12 200161 12 200672 13 201184 13 201696 13 202207 15 202719 14 203231 15 203742 15 204254 15 204766 15 205278 15 205790 15 206302 16 206814 16 207326 16 207838 16 208351 15 208863 14 209376 13 209889 11 210401 10 210915 7 211430 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,266237 1 266747 5 267259 6 267765 12 268274 15 268785 16 269296 17 269808 17 270320 17 270832 17 271344 17 271856 17 272368 17 272880 17 273394 15 273907 14 274419 14 274931 14 275442 15 275954 15 276465 16 276976 17 277488 17 278000 17 278512 17 279024 17 279536 17 280048 17 280560 17 281072 17 281584 17 282096 16 282609 15 283121 16 283633 16 284146 15 284658 15 285171 14 285683 14 286196 13 286709 12 287224 9 287739 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,129741 3 130247 12 130758 14 131268 15 131779 16 132290 17 132800 19 133311 20 133822 20 134333 21 134841 24 135350 26 135861 27 136372 28 136884 29 137395 31 137907 32 138419 32 138931 31 139443 31 139955 30 140467 29 140979 27 141491 26 142004 24 142520 19 143034 16 143547 14 144060 11 144574 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,114319 1 114321 1 114823 18 115333 22 115843 26 116354 28 116865 14 116884 10 117374 2 117377 13 117396 11 117885 4 117890 11 117907 12 118396 5 118402 11 118420 12 118907 6 118915 10 118932 13 119418 7 119429 28 119929 8 119941 29 120441 8 120453 29 120952 43 121464 43 121975 44 122487 45 122998 46 123510 46 124021 47 124533 47 125045 46 125557 45 126070 43 126583 41 127096 38 127614 2 127617 28 128130 26 128642 25 129154 25 129666 23 130178 4 130184 16 130697 10 131208 14 131720 13 132231 3 132235 9 132749 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,118695 14 119207 16 119719 17 120231 18 120742 19 121254 19 121764 22 122275 23 122786 24 123297 26 123808 27 124319 29 124824 1 124829 31 125336 1 125340 32 125848 36 126360 1 126362 34 126871 36 127383 36 127895 36 128407 36 128919 36 129432 35 129943 36 130455 36 130967 36 131479 36 131990 37 132502 37 133014 36 133524 37 134037 35 134550 33 135062 32 135575 30 136086 30 136599 28 137111 27 137623 27 137656 2 138136 25 138168 2 138648 25 138679 3 139161 24 139191 3 139674 22 139702 3 140186 21 140213 4 140699 19 140723 5 141211 18 141233 8 141723 31 142235 30 142748 29 143259 29 143769 29 144283 26 144798 21 145312 17 145826 11 146342 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,160702 4 161211 12 161721 15 162232 16 162742 19 163252 21 163763 23 164274 25 164786 25 165298 25 165810 25 166322 26 166834 26 167345 27 167857 28 168369 28 168881 28 169393 28 169906 27 170419 26 170932 25 171445 24 171958 23 172471 22 172984 21 173499 18 174012 16 174525 14 175038 13 175551 12 176064 12 176577 11 177090 10 177602 9 178115 8 178628 7 179141 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,308156 4 308667 6 309146 2 309179 7 309651 10 309690 8 310163 12 310176 1 310201 10 310675 3 310679 11 310713 10 311187 2 311192 16 311209 5 311225 10 311699 1 311703 24 311737 11 312211 29 312248 12 312723 29 312760 12 313234 32 313272 12 313745 33 313783 13 314257 33 314295 13 314767 35 314807 12 315279 35 315319 12 315787 40 315831 12 316299 42 316343 10 316809 56 317320 57 317832 51 317884 3 318343 44 318390 5 318396 3 318856 42 318903 3 319368 42 319880 42 320392 41 320904 41 321417 40 321929 39 322441 39 322954 37 323467 36 323982 32 324495 31 325008 30 325521 28 326036 25 326551 21 327064 19 327577 17 328090 12 328602 9 329119 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,33327 6 33833 22 34342 26 34851 31 35360 35 35870 40 36381 43 36893 45 37404 46 37915 48 38426 49 38937 50 39448 27 39479 20 39960 26 39992 19 40472 26 40503 20 40984 26 41015 19 41496 26 41527 18 42008 26 42039 17 42520 27 42551 16 43032 28 43062 16 43545 43 44057 42 44570 40 45083 37 45596 35 46110 30 46624 24 47138 17 47659 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,160546 3 161056 6 161566 9 162077 10 162589 10 163100 11 163117 4 163611 12 163628 5 164122 13 164139 7 164634 13 164650 9 165145 12 165161 15 165177 4 165657 12 165670 26 166169 10 166182 14 166201 9 166681 8 166694 12 166716 9 167193 8 167206 11 167229 9 167705 8 167717 12 167743 8 168217 10 168229 11 168256 7 168730 22 168768 8 169246 17 169281 8 169757 18 169792 10 170270 16 170305 10 170782 15 170817 11 171294 14 171329 11 171806 13 171842 10 172319 11 172353 11 172832 10 172864 11 173345 8 173375 12 173858 7 173887 12 174373 3 174398 13 174884 4 174910 13 175397 3 175422 12 175909 3 175934 12 176416 1 176421 3 176445 12 176927 4 176933 4 176957 12 177439 10 177469 11 177949 13 177981 11 178460 14 178493 11 178972 14 179005 10 179484 15 179516 11 179996 16 180027 11 180509 16 180537 12 181021 17 181048 12 181534 17 181559 12 182046 19 182070 12 182559 35 183071 34 183582 34 184095 32 184607 32 185121 30 185635 5 185652 11 186148 3 186167 9 186661 3 186680 9 187193 9 187705 10 188217 10 188729 10 189241 10 189754 9 190267 7 190780 5 191294 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,100782 2 101290 8 101794 17 102304 19 102814 22 103325 24 103836 26 103866 1 104347 27 104377 2 104859 27 104889 3 105371 32 105883 33 106396 32 106908 33 107421 33 107934 32 108447 18 108469 9 108961 14 108983 6 109474 12 109495 6 109987 10 110010 1 110500 8 111013 6 111525 4 112038 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,139634 3 140144 6 140656 7 141168 7 141680 7 142191 8 142703 9 143216 8 143728 7 144240 7 144752 7 145263 8 145775 9 146287 10 146798 11 147310 12 147822 12 148334 12 148847 11 149359 11 149871 11 150383 11 150896 10 151408 10 151920 8 152433 6 152946 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,81905 1 81907 1 82413 9 82924 10 83435 12 83947 12 84458 13 84970 14 85481 16 85993 16 86505 17 86523 1 87017 20 87528 21 88038 23 88549 24 89060 25 89571 26 90083 26 90595 26 91106 27 91618 27 92129 28 92641 27 93153 27 93664 27 94176 27 94688 27 95200 27 95712 26 96224 26 96736 25 97248 24 97760 23 98273 21 98785 19 99297 18 99809 17 100321 16 100833 15 101345 14 101857 14 102369 14 102880 15 103392 14 103904 13 104416 13 104927 12 105439 12 105951 11 106463 11 106976 10 107488 9 108001 8 108513 7 109025 2 109030 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,36270 1 36781 3 37292 3 37805 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,100738 3 101249 5 101758 10 102269 13 102780 16 103292 17 103804 17 104316 17 104827 19 105339 19 105851 19 106363 19 106875 20 107387 20 107899 20 108411 20 108923 20 109436 19 109948 19 110460 18 110972 18 111484 18 111996 17 112508 16 113021 15 113533 14 114045 13 114558 12 115070 11 115583 10 116097 9 116609 9 117121 8 117633 8 118145 8 118657 7 119169 6 119682 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,230831 10 231342 14 231853 16 232364 18 232875 20 233386 23 233897 24 234409 25 234920 26 235432 26 235943 27 236455 27 236967 27 237478 28 237989 29 238501 28 239012 29 239523 30 240034 30 240545 30 241057 28 241569 25 242081 24 242592 24 243104 23 243616 23 244128 20 244640 20 245152 19 245664 19 246176 17 246688 17 247199 16 247711 15 248221 16 248732 15 249244 9 249755 9 250267 8 250779 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,163911 11 163928 3 164420 25 164930 32 165441 35 165952 37 166464 37 166977 37 167489 37 168000 39 168516 6 168526 25 169043 20 169556 19 170067 21 170579 21 171090 22 171601 22 172112 23 172619 1 172623 23 173129 27 173639 28 174150 28 174661 28 175171 29 175683 29 176192 31 176703 30 177186 9 177213 30 177697 12 177721 33 178208 56 178720 55 179231 54 179743 52 180255 48 180766 48 181278 45 181790 41 182303 37 182815 34 183327 27 183839 25 184352 19 184865 12 185378 9 185891 8 186404 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,134885 4 135396 5 135908 5 136421 4 136934 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,120570 1 120578 5 121081 4 121089 7 121592 7 121601 8 122102 20 122614 22 123125 28 123636 30 124148 31 124660 31 125172 31 125684 32 126196 32 126708 32 127220 32 127732 31 128244 32 128757 31 129273 27 129785 28 130297 28 130809 28 131322 26 131834 26 132347 25 132860 24 133372 24 133885 23 134398 22 134910 22 135423 21 135935 21 136449 20 136961 20 137473 20 137985 19 138497 18 139009 17 139521 16 140033 16 140545 15 141058 13 141572 10 142085 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,279280 2 279791 4 280302 6 280815 3 281324 4 281835 5 282349 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,302 10 813 11 1324 13 1836 13 2348 13 2861 12 3374 11 3887 10 4399 10 4911 10 5423 10 5936 9 6448 9 6960 9 7471 9 7983 9 8495 9 9006 10 9517 10 10020 3 10024 1 10029 10 10531 20 11044 18 11557 16 12070 6 12079 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,155999 1 156510 3 157017 10 157527 12 158038 16 158549 18 159060 19 159571 8 159580 11 160083 7 160094 9 160595 7 160606 9 161106 8 161121 6 161618 8 161634 5 162130 8 162146 5 162642 8 162658 5 163154 8 163169 5 163665 9 163681 5 164178 11 164190 7 164690 19 165202 19 165714 19 166227 17 166740 15 167252 14 167765 13 168279 10 168792 8 169305 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,73177 7 73689 7 74201 8 74706 1 74712 9 75216 6 75223 10 75727 18 76238 19 76750 19 77265 16 77777 15 78287 17 78798 17 79311 14 79823 14 80335 13 80847 14 81358 15 81870 15 82382 15 82894 15 83407 14 83920 13 84434 12 84946 12 85459 12 85971 12 86485 4 86997 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,317433 1 317941 6 318446 1 318450 10 318958 13 319469 14 319982 14 319997 1 320493 17 321005 18 321517 18 322029 19 322541 19 323054 19 323566 19 324078 19 324591 18 325103 17 325615 17 326128 16 326640 14 327153 7 327161 1 327163 2 327666 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,331103 1 331610 6 332120 9 332631 10 333142 13 333653 15 334164 15 334675 16 335187 15 335698 16 336209 16 336721 16 337232 17 337743 18 338255 19 338766 22 339277 24 339788 26 340300 27 340811 28 341323 28 341836 25 342348 23 342860 22 343372 21 343885 6 343892 13 344399 2 344405 12 344917 12 345429 12 345941 12 346453 11 346965 11 347477 11 347990 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,180604 1 181115 2 181627 5 182139 6 182651 5 183163 5 183675 5 184187 5 184699 5 185211 6 185722 7 186234 7 186746 7 187258 7 187770 6 188282 6 188794 6 189307 4 189819 3 190331 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,81782 5 82293 7 82804 9 83315 10 83827 11 84339 11 84850 12 85362 11 85873 12 86385 11 86896 12 87407 13 87918 14 88430 14 88942 13 89454 13 89966 13 90478 13 90989 13 91501 13 92013 13 92525 13 93037 13 93549 13 94061 13 94573 12 95085 12 95597 12 96109 11 96621 11 97133 11 97645 10 98157 10 98669 10 99181 10 99693 10 100205 10 100717 9 101229 9 101741 8 102252 9 102764 7 103276 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,325447 3 325959 5 326471 5 326983 6 327495 6 328005 9 328517 9 329029 9 329541 8 330053 8 330565 8 331077 8 331587 10 332099 9 332611 3 332615 4 333124 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,48206 1 48715 6 49222 11 49733 12 50244 12 50755 12 51265 12 51278 1 51774 13 52281 16 52789 18 53300 17 53811 17 54323 16 54835 15 55348 14 55861 12 56374 7 56889 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,106299 1 106808 5 107320 6 107831 8 108343 9 108854 10 109365 12 109877 12 110389 12 110901 11 111414 9 111927 7 112439 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,184474 3 184986 4 185497 6 186009 6 186520 7 187032 6 187543 6 188055 6 188566 7 189077 7 189589 5 190100 6 190611 6 191122 6 191634 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,266 15 773 1 776 18 1285 2 1288 18 1796 21 2308 20 2820 3 2824 16 3334 1 3338 14 3850 15 4363 15 4875 16 5388 15 5900 15 6412 15 6925 15 7438 14 7951 14 8463 14 8976 13 9489 10 10008 1 10010 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,157068 4 157579 5 158091 6 158603 6 159115 6 159627 6 160139 6 160652 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,127356 1 127867 3 128379 3 128891 3 129403 2 129915 2 130427 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,335001 4 335513 5 336024 6 336536 6 337048 6 337560 6 338071 5 338582 6 339093 6 339604 7 340115 8 340626 9 341138 9 341650 9 342162 8 342674 9 343186 8 343698 8 344209 10 344721 10 345233 11 345745 11 346257 10 346769 10 347281 10 347794 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,190745 4 191255 8 191767 10 192279 10 192792 10 193303 12 193815 12 194327 12 194841 9 195355 6 195869 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,314702 7 315213 10 315724 14 316235 15 316747 16 317259 16 317771 16 318283 17 318795 17 319307 16 319820 15 320333 14 320846 13 321359 11 321873 8
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,207525 1 208036 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,62086 1 62596 8 63106 13 63619 12 64131 12 64642 13 65157 9 65674 5 65680 1 65694 3 66184 13 66198 1 66200 11 66696 27 67214 3 67218 3 67230 4 67743 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,249601 2 250114 1 250625 2 251137 2 251649 2 252161 2 252673 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,51631 5 52138 11 52649 13 53161 13 53673 3 53677 1 53679 6 54193 4 54706 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,166259 4 166771 5 167282 7 167793 8 168306 8 168819 7 169331 7 169843 7 170356 5 170869 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,301932 1 301934 3 302442 7 302953 6 303466 3 303979 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,299440 3 299951 5 300465 2 300977 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,235095 1 235606 3 236117 5 236629 5 237140 6 237652 6 238163 7 238675 6 239187 6 239699 5 240211 4 240724 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,193166 1 193668 11 194180 10 194692 8 195205 2 195208 1 195210 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,118123 2 118635 3 119146 3 119656 4 120167 4 120679 4 121190 4 121703 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,249851 2 250361 4 250873 4 251381 8 251889 12 252400 11 252913 9 253425 7 253938 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,288092 3 288096 1 288603 6 289115 9 289626 10 290137 11 290648 12 291159 12 291671 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,32625 2 33134 6 33645 8 34156 11 34669 10 35180 14 35691 16 36204 17 36717 16 37231 2 37237 8 37743 1 37749 8 38261 6 38773 5 39285 3 39798 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,274753 2 275264 3 275776 3 276288 2 276800 1 277312 1 277823 2 278335 2 278847 3 279359 3 279871 3 280384 2 280896 2 281407 3 281919 3 282432 1 282944 3 283456 3 283968 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,126810 1 127319 6 127830 7 128342 8 128854 8 129366 8 129877 10 130389 10 130902 9 131415 7 131927 8 132440 6 132954 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,224906 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,146664 2 147176 3 147689 3 148201 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,206809 1 207321 2 207833 2 208344 3 208857 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,202739 1 203251 1 203763 2 204275 2 204787 2 205298 3 205810 3 206321 4 206834 3 207346 3 207858 3 208370 3 208883 2 209395 2 209907 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,185804 4 186316 4 186828 5 187339 6 187851 7 188363 7 188875 7 189387 7 189899 6 190412 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,72583 1 73093 3 73605 4 74116 4 74629 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,197115 3 197119 1 197626 6 198138 7 198650 7 199161 8 199673 7 200187 5 200700 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,290158 3 290669 4 291181 5 291693 6 292204 7 292716 7 293230 1 293232 3 293741 6 294254 5 294764 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,100562 2 101072 4 101584 4 102096 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,152581 2 153093 2 153604 3 154116 3 154628 3 155140 3 155652 2 156164 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,190428 1 190939 2 191451 3 191963 3 192475 3 192987 3 193499 2 194011 2 194523 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,131315 2 131826 4 132338 4 132851 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,291522 1 292034 1 292546 1 293058 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,182701 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,316141 3 316655 1 317167 1 317679 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,233774 3 234285 5 234797 5 235308 6 235821 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,53557 6 54067 8 54578 11 55091 8 55605 1 55607 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,66125 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,54177 2 54689 2 55201 2 55714 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,256385 4 256897 5 257409 5 257921 5 258433 5 258945 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,231580 3 232092 4 232604 5 233117 4 233631 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,148784 1 149295 2 149807 2 150320 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,324444 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,127519 2 128029 6 128541 8 129053 9 129565 8 130078 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,245029 5 245542 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,219271 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,82827 2 83339 2 83851 1 84363 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,67531 1 68043 2 68555 2 69067 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,303324 1 303326 1 303836 3 304347 4 304861 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,160005 4 160517 1 160519 3 161027 1 161029 5 161539 1 161541 1 161543 3 162051 6 162563 2 162566 3 163075 1 163077 4 163590 2 164102 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,209404 1 209915 2 210428 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,213313 1 213825 2 214338 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,233633 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,182191 1 182703 1 183215 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,322798 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,192656 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,245630 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,304846 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,317672 4 318185 2 318697 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,124960 7 125471 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,299778 1 300289 3 300800 3 301313 2
